data_hora	user_name	title	id	viewer_count	language	game_id
24/05/2026 03:00:56	crayon_fps	$10K Deathy Slam Watch Party 1pm est tomorrow !video !bracket !tierlist !uh !agafat !yt !discord !patch !builds	318718467420	1055	en	2132205352
24/05/2026 03:00:56	watchfulTV	[RU] Falcons vs Legacy | BO5 | CS Asia Championships | Telegram: @watchfulTV	316109781590	1055	ru	32399
24/05/2026 03:00:56	鈴木ノリアキ	シャドバ3日目 新たなデッキ	315932720113	1049	ja	114524791
24/05/2026 03:00:56	fustler	XXL Flohmarkt Einkauf für die Community !holy !prepmymeal	317240865127	1048	de	509672
24/05/2026 03:00:56	Boon	(Vintage hell) Vagabond build omega no home 24/7	317203478744	1018	en	498417
24/05/2026 03:00:56	PattyMeza	Reaccionando a Tacaños Extremos  !reel | !redes !yt2	319448045914	1012	es	509658
24/05/2026 03:00:56	するがモンキー	ダービーに向けて魂のオークス予想	315933113201	1005	ja	509658
24/05/2026 03:00:56	EllyEN	FFXIV 🌱 POST ENDWALKER MSQ! | use code ELLY for 10% off gamersupps!! !gs	317203465176	997	en	24241
24/05/2026 03:00:56	YEBshow	😈PREMIERE WITH AN E😈NEW NAME NEW... WAIT IM STILL ME😈!whatshappening !utc	317202552920	989	en	509658
24/05/2026 03:00:56	alansgambit	♟️ Viewers Arena 🤝 | Playing With Viewers on Chess.com 🎮 !Donations	315690828780	961	en	743
24/05/2026 03:00:56	Sequisha	🌇Late Nite⏳Sorc Start Practice⚰️!newrip	318726238428	961	en	1702520304
24/05/2026 03:00:56	Braeden	🔴 BRANDRISK 🔴 VEGAS 🔴 MAYBE GAMBA 🔴 !com !socials !discord	318725108188	957	other	509672
24/05/2026 03:00:56	Dyrus	top lane terror	319553704667	954	en	21779
24/05/2026 03:00:56	RPGLimitBreak	RPGLB2026 Benefiting NAMI - Finale by Everyone!	317844068567	952	en	509663
24/05/2026 03:00:56	Grimmmz	Continuing Exanima! CS OR Spoopy later | !youtube |🌞Afternoon Gaming🌞|	317863532759	944	en	489394
24/05/2026 03:00:56	Graycen	[DROPS] THE QUICKEST RAID CLEAR YOU WILL EVER SEE IN YOUR LIFE (ZERO WIPES) <CRASHOUT> BIG TIME CONTENT -- !gamersupps	319392068441	918	en	18122
24/05/2026 03:00:56	Welderb	Зацениваем новую версию Гаммы 0.9.5 на одной жизни	317455402854	917	ru	2121806469
24/05/2026 03:00:56	Kaise	a cat	317865699159	914	en	509658
24/05/2026 03:00:56	Miffoo	[12HR] *DROPS* 💀 SOT Night Shift 💀	319384149849	904	en	490377
24/05/2026 03:00:56	Tealzlol	🦝 PRIMEIRAMENTE BOA NOITE 🦝	317963203446	903	pt	509658
24/05/2026 03:00:56	Noiaaa	hi | !discord	319388254681	902	en	516575
24/05/2026 03:00:56	DrGluon	So Much Stuff and Things you wont believe!	319447067610	902	en	1148603226
24/05/2026 03:00:56	とんぼです	VCJ始まるまでに数戦ランク	315940993138	901	ja	516575
24/05/2026 03:00:56	ShiftyTV	$600 Switcharoo | !socials !tipsy	318676727390	901	en	512710
24/05/2026 03:00:56	BobRoss	A Happy Little Memorial Day Weekend Marathon!	318652711262	901	en	509660
24/05/2026 03:00:56	a2guapo	🔴 HANGING OUT WITH SAVA YBG AND TOAST 🔴 BEST STREAM EVER IN STREAM HISTORY 🔴 TIME TO LOSE WEIGHT MAY LOCK IN 🔴 !discord !comm	317860941783	900	en	509658
24/05/2026 03:00:56	Elquaria	LATENIGHT SOLOQUEUE FANTASIE - !insta !pmm !more	317238269543	890	de	516575
24/05/2026 03:00:56	KarQ	[OWCS DROPS] GRAND FINALS OWCS. Possible new hero tease?! NEW DROPS !drops !owcs	318725963868	882	en	515025
24/05/2026 03:00:56	Rob2628	NEW BUILDS FUN STUFF !BALL SORC !8GA ITEMS !DEV !UPDATE / RERUN / !META REND !BLEED !150 !13Q !TRICK !Displate !Secretlab !Holy !XP #ad	317366474853	880	en	515024
24/05/2026 03:00:56	CrocodyleTV	CROCO - LIVE 24 DÉCOUVERTE LIES OF P AVEC DES SURPRISES ! ( !hellofresh !spam )	316835458019	875	fr	653624336
24/05/2026 03:00:56	OverEzEggs	EARLY EGG -  VINTAGE HELL RETURNS   [!SOUP !PP !MILKIES !WOOD !MERCH !COVERS]	316631674743	871	en	498417
24/05/2026 03:00:56	RaiderGO	KOREA RANK 1 CLIMB | CHALL 2068 LP RANK 93 START | DAY 36 | RANK 1 EUW & EUNE S16 | RANK 2 KOREA 2K LP S15 |!opgg !darius !playlist| 766	315672977642	864	en	21779
24/05/2026 03:00:56	Mudriy_Ork	Мишустин ЦИПР-2026	315589342674	861	ru	515214
24/05/2026 03:00:56	BattlegroundHQ	Official ALGS Pro League | Match Day 8 A v C | Apac South | Apex Legends | !caster !delay !score	315672762730	860	en	511224
24/05/2026 03:00:56	thiagosa1000		317238227431	855	en	
24/05/2026 03:00:56	sbolttt	| 3900 elo top 39eu | НОВЫЙ !PC | СНЯЛИ !vaс !tg !секретка !настройка	316144280276	855	ru	32399
24/05/2026 03:00:56	nadeemplayz090	Delta force Live #deltaforce #burstfest26	316106552534	849	en	1282866981
24/05/2026 03:00:56	Ev913	【Ev】5/24 12點看ALGS	315672723178	843	zh	511224
24/05/2026 03:00:56	Cohh	[!24 Modded Community][Block:1/2] Cohh 24/7!	315609511379	842	en	499973
24/05/2026 03:00:56	栗原ぁ	ALGS CC	315941109490	831	ja	511224
24/05/2026 03:00:56	nogpyra	добраяДота #1000ммр #37лет #безмата #поз4 | !WOW	316144671060	830	ru	29595
24/05/2026 03:00:56	im_mittiii	llllolololol	315940416498	829	ja	21779
24/05/2026 03:00:56	jessirocks	Guten Morgen Kaffee mit Jessirocks	317385979237	827	de	509658
24/05/2026 03:00:56	ronnyberger	ZWEITE MEGAPANNE!! 777KM TRIDEM TOUR - Road To TwitchCon !emp !grover | Merch: !shop	317230935399	822	de	509672
24/05/2026 03:00:56	hpduketv	last of a dying breed!  | ICONIC RP X GrizzleyWorld RP	317859885911	821	en	32982
24/05/2026 03:00:56	HeyYouVideoGame	ITS ALL FALLING APART w/ @theburntpeanut and friends | !adv !cheeky	319550593243	818	en	518186
24/05/2026 03:00:56	Sweetily	DROPS 🏮 DENIA STORY FINALE!! LIVESTREAM CATCHUPS LATER 「❤ 狐狸玩游戏~」EN/中文	317864541015	813	en	209738946
24/05/2026 03:00:56	Nadia	ARC TIME| !HOUSE !SOCIALS !GIVEAWAY	318800028896	813	en	464339927
24/05/2026 03:00:56	wudijo	!12GA COOKING DRUID PULV/SPIKE/NADO (VOD until morning!) - !Tierlist !PatchNotes !Warplans !Bossloot !Starforge !WinAPC !Discord !YT	317436309734	805	en	515024
24/05/2026 03:00:56	d1pro4	Я снова один в этом Ламбо	316081624405	794	ru	509658
24/05/2026 03:00:56	Rosiiwun	LATE NIGHT CRASH OUT ❌ Scary Games + More Later | !vlog !live	317864599767	790	en	1612297294
24/05/2026 03:00:56	Shnumi	Воскресная охота с @igorghk @apxtech | shnumi.ru • !розыгрыш • !tg • !max • !рейтинг	316109933270	781	ru	500188
24/05/2026 03:00:56	林芙芙	5/24 潭子玩野花野草🔥 @linfufu	315652962537	778	zh	509658
24/05/2026 03:00:56	PaigeTheWitch	Weekend Forza! 🔴 First Ever Forza Game Day 6 Late Night Racing 🔥 !youtube !passes	319449945946	777	en	1991115310
24/05/2026 03:00:56	AlbyAround	🟩JASON NAMED AS NEW KILLER, Gauntlet Continued 20/52🟩 #DBDCreator	317861112663	777	en	491487
24/05/2026 03:00:56	AlphaAzur	一旦森からの!?	315933193329	776	ja	21779
24/05/2026 03:00:56	ArminTF	DROPS 💎 I WILL NOT slam my desk today (kappachungus)  - !kumi !discord !youtube	319443909850	775	en	386821
24/05/2026 03:00:56	netnebaz	инада нажимаю лкм	317239844071	774	ru	2132205352
24/05/2026 03:00:56	mole	45 single and unemployed …. in vegas	317199481560	767	en	509658
24/05/2026 03:00:56	HappyChucky	🔴FALCONS vs LEGACY🔴| CS Asia Championships 2026 | ИЛЛЮМИНАТ НЕ ПРОЙДЕТ |	315191436015	762	ru	32399
24/05/2026 03:00:56	Nitrao	!DROP EXCLUSIVO OWCS ☢️ NOVO HEROI + FINAIS HOJE 00:00 ☢️SORTEIOS NA !VERDINHA ☢️	318086255732	757	pt	515025
24/05/2026 03:00:56	whithblade	✅DROPS ✨PVE AL FALLO Y ZVZ✨	319448624602	752	es	417528
24/05/2026 03:00:56	wanderdl	new urn truther !sharpshooter	318725649756	751	en	2132205352
24/05/2026 03:00:56	HamburgHafenLive	Hamburg wacht auf 🌅 Speicherstadt & Hafencity Walk mit Ben ⚠️ Teststream inside	317385766885	751	de	509672
24/05/2026 03:00:56	enemycharlie	Don't pmo	317864210903	748	en	509658
24/05/2026 03:00:56	KittyBeSilly	[ Visual ASMR ] Scuffed KittyBeReviewingThePast	318803348320	746	en	509659
24/05/2026 03:00:56	SirhcEz	ONE TAP CRIT NASUS or Double Tear Tech | The Vibes Are Here  !prodiff !factor	317862216279	744	en	21779
24/05/2026 03:00:56	teetawatv3	OWCS DROPON ดูแข่ง 2026 Overwatch Champions CR แชมป์แน่ ไม่อวย	315672558570	743	th	515025
24/05/2026 03:00:56	ヘンディー	昼活NTE	315933116401	742	ja	1901865180
24/05/2026 03:00:56	Tangerin	ASMR 3DIO PRO II / Расслабляйся под мой стрим !triggers !boosty !tg	319390948825	742	ru	509659
24/05/2026 03:00:56	YourFriendKyle	🚨 SO MANY DBEUTS! RANKED!🚨 !Underdog !KontrolFreek	317203799384	740	en	1832641890
24/05/2026 03:00:56	otplol_	LEC SPRING 2026 - G2 vs KC - PLAYOFFS ROUND 1 UPPER - BO5	319380653017	740	fr	21779
24/05/2026 03:00:56	阿土	阿土Atu 5/24 今天帝王蟹-感謝貓叔與阿奇贊助撥出	315652489321	738	zh	509658
24/05/2026 03:00:56	Patty	It's not gambling if you never lose	317203689176	733	en	1143686580
24/05/2026 03:00:56	itskxtlyn	IM FREEEEEEE! No more timeout for this cat~ | Partner+ Push | ᓚᘏᗢ | !discord !socials !tangia !TTS	319443923930	733	en	456845141
24/05/2026 03:00:56	Livvcote	anyone got 5 gifted laying around	317860022487	728	en	516575
24/05/2026 03:00:56	stankRat	ICEBREAKER TUESDAY?? !event	317201702872	724	en	491931
24/05/2026 03:00:56	JoeKnowsYT	POINT GOD KNOWS back in PRO AM *ALL NIGHT* !sub !prime !drops	318727039068	723	en	2112738408
24/05/2026 03:00:56	jacarepereira	"+18 GTARP [CAPITAL] Mano a Mano  pra mim é esporte"""	317965405046	718	pt	509658
24/05/2026 03:00:56	hailyXalyse	24 HOUR STREAM 🔥+ PARTY 👀 18+	317200975576	716	en	509672
24/05/2026 03:00:56	AMOURANTH	CHILLIN'✨  !s for my links	319378398041	713	en	509658
24/05/2026 03:00:56	ride_gomes7	‼️IRL | VIVENDO NO RIO	317964987382	710	pt	509658
24/05/2026 03:00:56	SaltSSBM	FIGHT AT THE MUSEUM 2: Melee Top 8 in Portland, Oregon! Featuring Joshman, Salt, Magi, Aura	317199483480	707	en	16282
24/05/2026 03:00:56	Esskayuwu	HAPPY SATURDAY LETS HAVE A MEGA CHILL STREAM TONIGHT	319448578394	706	en	1264310518
24/05/2026 03:00:56	Wingsofdeath	BRINGING LEE/WUKONG TOP BACK!? BUILD TANK ❌ FULL DPS ✅ TP TO FAST CLIMBER BOT LANE ❌SPLIT PUSH ALL THE WAY TO THE NEXUS ✅	317863979863	704	en	21779
24/05/2026 03:00:56	seucreysonreborn	17k ATUAL CAMPEÃO BRASILEIRO - VAMU RI - 322 Q.I. 1300 TESTOTERONE !site !social !bmbr !flow !pix !scorpion	318033271541	695	pt	29595
24/05/2026 03:00:56	Oxillery	i got accused of stealing at the mall	317204614616	694	en	509658
24/05/2026 03:00:56	Crayator	[DROPS - THE BEST DROPS] LEGO BATMAN - All Costumes, all collectables, THE GRIND!	315672312554	693	en	1813168901
24/05/2026 03:00:56	GamesDoneQuick	[REPLAY] AAPI Celebration Day 1 - More Live Hotfix Sunday @ 1PM Eastern - gdq.gg/schedule/hotfix	319378729817	692	en	1483574214
24/05/2026 03:00:56	johnqtcs	SEN johnqt // tired no warmup please be patient	317204234840	691	en	516575
24/05/2026 03:00:56	MadLife516	faceit pr3m | !ggdrop !tg !song	316143406804	687	ru	32399
24/05/2026 03:00:56	KarasMai	Rank 1 Kayn NA  - !Build !Discord !newrunes	317862066519	685	en	21779
24/05/2026 03:00:56	meat	[LEGO BATMAN] WE WANT YOU HOME IN ONE PIECE NOW !3am !gg	318802760544	685	en	1813168901
24/05/2026 03:00:56	KhanAsadi	LA COUNTY FAIR🎡🎡	317864388055	679	en	509672
24/05/2026 03:00:56	FirstTourGuardsman	[DROPS ENABLED] 24/7 Patch 13 FTG [Vod Stream] and True Solo in Space Marine 2	319538970203	679	en	223869970
24/05/2026 03:00:56	SkyshockTV	🟨EN CAMIÓN🟨POR TODO🟨MÉXICO🟨YA🟨CONSEGUÍ🟨EL🟨MOD🟨MEXICANO🟨SI🟨SEÑOR🟨BIBA🟨BIBA🟨	319555542491	679	es	509658
24/05/2026 03:00:56	QuicksandGM	Habibi POV - Party Animals w/ @TheBurntPeanut @Gingy @ImPheetus @HeyYouVideoGame @Baddie | !merch !citrus !kofi	319546793563	674	en	518186
24/05/2026 03:00:56	GURU	100% DROPRATE NEW !DROPS 🔴 DINO 1 TRICK 🔴 YO🔴 TSM GURU 🔴	319556240603	673	en	1264310518
24/05/2026 03:00:56	BigDrowZy	"The Blueprint ""Lifestyle Rp"" ⛹🏾 !server #LL$💔"	318675193694	671	en	32982
24/05/2026 03:00:56	萌萌吃吃	5/24 星期日的這時間好像挺少出現ㄉ	315672261994	669	zh	509658
24/05/2026 03:00:56	CineIlloJuan	CINEILLOJUAN 🎬 24 HORAS DE CONTENIDO A LA CARTA ⌛ SINVERGONCERÍO EXTREMO 🔥	316811165924	667	es	499973
24/05/2026 03:00:56	wehoopinx	🟥 Cavs in 7 🟥	317862212567	664	en	509658
24/05/2026 03:00:56	まいまい	【Partner 3rd Anniversary 🎉💕】Sticker Event | Just Chatting → DBD Open Lobby → Killer | 一緒にお話ししようね+付箋イベント | 一起聊天吧+便利貼活動 👻✨ #DBDCreator	317450915814	662	ja	491487
24/05/2026 03:00:56	zorgo_hs	ASCENDING TO 17 K HEAVEN !Hair !tracker !Youtube	315609081832	661	en	138585
24/05/2026 03:00:56	Ramez05	DROPS✅Playing with Viewers🟥007 First LIght !giveaway🟥Warhammer 40K Space Marine 2 Gameplay	317201328088	660	en	223869970
24/05/2026 03:00:56	Buni	💜GAMING>> VRCHAT DOING CONFESSIONS LATER 💜 HOPPERTHON DAY 143🥕  !socials !subathon	317860766551	658	en	499003
24/05/2026 03:00:56	MakoFukasame	SUBNAUTICA MARATHON - she thought this was for one day, she mad!! shark with thalassophobia? !vershion	315652721513	657	en	460090
24/05/2026 03:00:56	PekinWoof	it's the MID GUY and he's actually kinda close to GM (UNHEARD OF)	319448197466	656	en	21779
24/05/2026 03:00:56	BobbyPoffGaming	🔴LIVE - STACKING WARZONE WINS ALL DAY	318720559580	655	en	512710
24/05/2026 03:00:56	JimRsng	TEST STREAM 2 K VÍDEOS PARANORMALES, FORZA HORIZON 6  || !elo !reto 🟧⬛ Estral JimRising 🟧⬛	318724275804	654	es	21779
24/05/2026 03:00:56	GrenBaud	IL TOUR DEL MAROCCO: SIAMO ARRIVATI A CASABLANCA - LIVE DI 24H FINO ALLE 16:00 - GIORNO 2 *salam* !prime !proton !bitpanda	316628872311	653	it	509658
24/05/2026 03:00:56	Cristal_Asmr	ASMR✨Cozy Night 😴 💤Follow=Kiss	318097188852	651	en	509659
24/05/2026 03:00:56	hadi_ow	✅ [DAY 3 !OWCS !DROPS] 30H+ STREAM. 4 LOOTBOXES + MORE. BEST PLACE TO LURK.	316081225941	650	en	515025
24/05/2026 03:00:56	Zark	📸Я КУПИЛ GTA5RP📸FC GAZMYAS📸ORLANDO📸 /PROMO ZARK 📸ЗАБИЛИ ВСЕМ ВАР📸0 МУЖСКОГО📸БЕЗ ЛУДКИ📸 !WIN !TG !СЕМЬЯ	317456217574	646	ru	32982
24/05/2026 03:00:56	巫神こん	【#LTK 練習】いろんな報告からの練習🦊	315941636594	646	ja	21779
24/05/2026 03:00:56	FoxyAnnika	MF Survival Namalsk | Pure Chaos Today !yt !tiktok !gfuel	316632515703	645	en	65632
24/05/2026 03:00:56	jankyrondo	🍪YESSIRSKIII🍪GET IN HERE🍪RG4L🍪SATURDAY🍪REACTIONS🍪GAMES🍪GREAT ENERGY🍪GOD IS THE GREATEST🍪 | !socials !prime !sub !seatgeek !kalshi	317204290776	645	en	509658
24/05/2026 03:00:56	VulpesHD	[BADGE] Continuing Lego Batman, maybe some bideos later when I get a little tired, also maybe short strea | !gamersupps | Mute streamer	317455550438	645	en	1813168901
24/05/2026 03:00:56	Kamikatze	Subathon 2026 Tag 11 | WIN CHALLANGE	317445189734	643	de	21779
24/05/2026 03:00:56	Exnid	RANKED #FalconsAreHere	319550699355	641	ar	2012789438
24/05/2026 03:00:56	sunnys	☀️ ZION ROAD TRIP W/ OSCS ☀️ !socials !discord !passengers	317864472023	640	en	509658
24/05/2026 03:00:56	yamatonjp	DAY4 今日こそダイア	315995194483	639	ja	511224
24/05/2026 03:00:56	El_Persa	UN POCO DE KALISTAS	317963933686	639	es	21779
24/05/2026 03:00:56	geass81	36 ЧАСОВ ЧИСТОГО БЕЗУМИЯ	316079340629	637	ru	494184
24/05/2026 03:00:56	Saintone	Good morning! 0.5 starter prac. GBF:Relink Terminus farm later.	316629403639	636	en	1702520304
24/05/2026 03:00:56	Fight4NewYork	🔴A SAFE PLACE FOR DEMONS🔴	319388904025	633	en	904864974
24/05/2026 03:00:56	LittleSpaceRock	Open Lobbies !SWF | CODE=SPACEROCK | !YOUTUBE | !MERCH | !DBDPARTNER	319391553625	627	en	491487
24/05/2026 03:00:56	thiagoSEMTlives	IRL: PRÉ-COPATHON DAY 5 ft @sheviii2k | !loja - !discord - !pix - !clipador	319384916825	624	pt	509658
24/05/2026 03:00:56	gabrielcoxinha2	BOOOA NOITE	317964508918	624	pt	6521
24/05/2026 03:00:56	CuteDog_	🐔ASIAN DRIVER + HARDEST DIFFICULTY  + NO REWINDS OR 100 GIFTED + BLIND RUN WEEB CARS ONLY NO META NET DECKING🐔 ૮₍ ˃ ⤙ ˂ ₎ა🐔	319448026458	623	en	1991115310
24/05/2026 03:00:56	lllPrincess	1 Year Anniversary Debut Mommy Fun Time!!!~ 💕@lllprincess [18+] '*•.¸♡ SUBATHON DAY 120 | !discord song !wallpaper !princessart	317864520151	623	en	509659
24/05/2026 03:00:56	Aurorafractubela_uwu	ASMR CUTE 🥰cuidado con tus orejitas ‼️🤤🥰LICKS slurpy 💜SUB =KISSES 118/200 thank you ! support ❤️‍🔥<3	316630234359	622	es	509659
24/05/2026 03:00:56	StreamerHouse	[24/7 Live] !Drops ~ PROTO Farmin' - Follow @StreamerHouse	318713636444	618	en	504463
24/05/2026 03:00:56	TieTuesday	The Pit Crew Trans Am 2026 !transam !schedule	318704429532	618	en	509663
24/05/2026 03:00:56	乾伸一郎	ショートケーキの上の苺たちによる3戦スクリム	315995973619	617	ja	21779
24/05/2026 03:00:56	BCLV4	[FR/EN | PC] La matinale WE | 🚜 PICHONNIERE VALLEY EP #31 | Développement de la ferme en multi	316797726434	615	fr	262437666
24/05/2026 03:00:56	Tommathan	🚨OWCS DROPS🚨 Champions Clash - NEW MAP SHOWMATCH	318675235038	615	en	515025
24/05/2026 03:00:56	Lychee	FIRST TIME HORROR AHH scared ahhh🌟!socials	318803143776	614	en	517030
24/05/2026 03:00:56	T10Nat	WHICH ENDING ARE WE GETTING?! Then Lego Batman?? [Directive 8020] #gifted #directive8020	315652670697	612	en	1977278621
24/05/2026 03:00:56	blanxz	[83/300 for !plus] Bingo vs @itzCBD | Practice for Season 6!	319550895579	609	en	512953
24/05/2026 03:00:56	unnamednow00	PratFalllllllllllll w/ @Ferrovox @SixteenInMono | !tts !merch !original !cover !socials	315995064691	606	en	1397834678
24/05/2026 03:00:56	純純ㅋㅋ	₍ᐢ๑• ֊ •๑ᐢ₎ଓ🌟 小開~ 《VAMPIR：血之繼承者》在伺服器【卡里莎1】，三點出門整理頭髮｜!DC !月報 !VAMPIR	315996147699	605	zh	532911623
24/05/2026 03:00:56	Cooruja	[!DROP Exclusivo OWCS FINALS!] MIZUKI Skin e 2 CAIXIA Esports! | !Giveaway Arma Mítica do GENJI | 💚 !Passefree !Coinrujas	318030764149	601	pt	515025
24/05/2026 03:00:56	Tyrone	BRAND RISK WATCHALONG🔴MANZIEL VS MENERY, RAY J VS SUPAH🔴CLICK ASAP	315569270737	600	en	509658
24/05/2026 03:00:56	blackrabbit342	ночной стрим для анс  !playlist !song	316143328852	599	ru	29595
24/05/2026 03:00:56	lplenglish	2026 LPL Split 2 Play-In | NIP vs. EDG | WBG vs. LGD | !casters !production !playins	315717282157	596	en	21779
24/05/2026 03:00:56	QuadMR	[Drops On] The final day? !challenge !book !discord	319443120346	588	en	1264310518
24/05/2026 03:00:56	OliverOG	🏆1V1ING VIEWERS ON MY !MAP 🏆NEW TOURNEY WIN ON !YT2🏆	319446842202	585	en	33214
24/05/2026 03:00:56	shinchan_oficial	@shinchan_oficial, canal oficial en español	319420276442	583	es	1398657661
24/05/2026 03:00:56	ShiaBun	Gambling Away My Spare Organs | !squirt | #VchiBan✨	319549261275	580	en	509658
24/05/2026 03:00:56	MARIACHI	Вертикальная трансляция? /Обучаю/объясняю//показываю 💀 Оповещения на донаты 💀15.000 ммр 💀 !конкурс !розыгрыш💀 Гайды в !tg !расписание	317385878885	578	ru	29595
24/05/2026 03:00:56	Rosdri_Twitch	[🔴DROPS 24/7] SANGRE CALIENTE VS NO MISS JUST FAKE Día 4 PLAYOFFS MAJOR PARÍS 🏆 RLCS 2026 en Español 🏆	316791448802	577	es	30921
24/05/2026 03:00:56	SeeCatPlay	Starting Darwin's Paradox 💚 !merch !nohelp	318723222364	576	en	22316577
24/05/2026 03:00:56	LunMeowCom	【LunMeowCom🐈康】小玩	315940527218	576	zh	1277738947
24/05/2026 03:00:56	EdyBot	MY FIRST TIME PLAYING SAN ANDREAS! End game... Monkey Magic show later on!	316632943095	575	en	6521
24/05/2026 03:00:56	jorge	boa noite !lista !cinefy !site !tempo	318035552629	574	pt	509658
24/05/2026 03:00:56	vadriss	⋆ ADRIANA GARCIA slays in GTA RP ⋆ | ! helix !P.O !wishlist !merch #HelixPartner #ad	319445216986	574	en	32982
24/05/2026 03:00:56	6Cyx	[OWCS !DROPS] HUGE ESPORTS LOOTBOX DROPS. CHAMPIONS CLASH FINAL! !dropsmaxxing !soop	319389124569	574	en	515025
24/05/2026 03:00:56	HotBeatsTV	🔴 Electronic Music Experience • Clubs, Events, Festivals & Studio Sessions 🎧🎶 Ad-free for subscribers 🚫	317220645479	572	en	1669431183
24/05/2026 03:00:56	PizzaHS	Short stream so I can go help destroy the city when the Knicks win.	318801477472	571	en	138585
24/05/2026 03:00:56	HIBAKO	PGS 13:00 MSK ЗАХОДИ! ОЧЕНЬ БЫСТРО! ДА ЭТО БАЙТ НАЗВАНИЕ! ВСЕ РАВНО КРАСАВА! !afz !tg	317241105127	570	ru	493057
24/05/2026 03:00:56	Mitchriz	Lies of P Archipelago Randomizer with @YoJosherino @star0chris @PeachyShortcake @Raydans	317202787160	568	en	653624336
24/05/2026 03:00:56	Timmac	RANGER MACK | Prodigy RP 4.0 RELEASE | @Timmac	318800588256	565	en	32982
24/05/2026 03:00:56	ryobo29	今スプラトゥーンが熱いらしい	315941124850	563	ja	1158884259
24/05/2026 03:00:56	AmbiR6	Infinity	319449240538	555	en	460630
24/05/2026 03:00:56	ジャンクマン	【変プラ部】変なプラモデル作る部：第７回「異色のフリーライター マフィア梶田のプラモ作る部」#5	315995944307	554	ja	509673
24/05/2026 03:00:56	TheHamTV	Drafting Strixhaven	318722378716	553	en	2748
24/05/2026 03:00:56	Rubee	ALPHA IS BACK 🔴 Watching PGR's livestream, LETS GO!! #ad	319389009753	550	en	516564
24/05/2026 03:00:56	muvaellaivy	OOPS! I SAID IT!! NOW WHAT!!?  !PLUSHIE !discord	318675976542	548	en	23020
24/05/2026 03:00:56	BlackSwordz	DROPS ✅️| 🔥نتااابع نهائيات تويستد وكريزي في بطولة اليابان !exitlag	315717108333	547	ar	515025
24/05/2026 03:00:56	JollyWangcore	In the G-mood to end it all am I right my fellow zoomers?	315609019240	546	en	18846
24/05/2026 03:00:56	Saeko	[DROPS] Warhammer Foxxo - !sale | !socials | !merch | !gamersupps	317862999767	546	en	223869970
24/05/2026 03:00:56	Eduardo_Hook 	Lego bat bitty is back again - Tier 1 sub or Gift sub for Batman badge !!	318726264540	545	en	1813168901
24/05/2026 03:00:56	cs2_maincast	[UA] Falcons vs Legacy (0-0) BO5 | CS Asia Championships 2026 | Grand Final	317455757286	545	uk	32399
24/05/2026 03:00:56	MintyDewVT	+18 ❤︎ LIVE ASMR ❤︎ EXTENSIBLE ❤︎ DIA 20 | ❤︎ Kisses Just For You ❤︎  | !cofres !Comandos !Throne !redes |	317864436951	533	es	509659
24/05/2026 03:00:56	sabrinoca	Death becomes her  !elo !pix !vod !meta !cardapio !música	318097787380	533	pt	27745
24/05/2026 03:00:56	HeyyVance	DAY 870, NOT SLEEPING TONIGHT | !discord !youtube !tiktok !twitter !newvid	319449514842	532	en	66082
24/05/2026 03:00:56	slwalekoP		319547065051	531	en	
24/05/2026 03:00:56	AidanBeans	🟢#1 REBIRTH POV🟢 DAY 581 SUB STREAK! !tts !CLIP !socials	318675745118	531	en	512710
24/05/2026 03:00:56	Bahiaqz	+18 - [BAHIAFLIX] HAI HAI QZ! - !PIX !FILME ! PAYPAL !STUDIOPC	317964122614	530	pt	509658
24/05/2026 03:00:56	aegis_and_pred	Animated Drops Here! || APOC3 for me? Maybe? Double XP? || 1440P 60fps	318802297824	529	en	518184
24/05/2026 03:00:56	MintCastella	dog after dark: orange county chemical spill edition (chatting + vr later yay!)	317862978903	529	en	509658
24/05/2026 03:00:56	Bajheera	🔥WARRIORS RISE UP | Patch 0.5 Starter Prep🔥- !Legion	319387865049	528	en	1702520304
24/05/2026 03:00:56	meiya	🦊THERE CAN BE NO BRAVERY WITHOUT MADNESS | 🔔!bb 💙!merch 🔔!socials 💙!cheeky 🔔!supps	317863493207	528	en	458353
24/05/2026 03:00:56	inspire	Best Sentinel POV !fps | @inspire_val on socials	316633221495	527	en	516575
24/05/2026 03:00:56	light_e7	[drops] watching some e7 masters no spoilers !tierlist !stats	315672348906	525	en	510056
24/05/2026 03:00:56	quante	BEST URGOT WORLD, its clicked going 1v9 setup every game !bible	318673826526	523	en	21779
24/05/2026 03:00:56	OceaniaTCG	Melbourne Regional Championships - Pokémon TCG (DAY 2)	319384587865	521	en	9618
24/05/2026 03:00:56	Wintergaming	🔴60+ players lobbies - literally breaking the game	318673732318	519	en	517109
24/05/2026 03:00:56	TheCrimsonBlur	[A10] Rotating. Long stream today	317860856919	517	en	1435206302
24/05/2026 03:00:56	Y4mi	🟡 taking lorr's shift/back from edc 🟡 !drops !factor	317863783767	517	en	2009321156
24/05/2026 03:00:56	TwisterDrops	👇 NEW DROPS Activated 🟨 Road to 100% LEGO Batman Legacy of the Dark Knight	318031581173	515	en	1813168901
24/05/2026 03:00:56	netuserHael	[Rune Factory 4 Special] Part 4 I think? @netuserHael !throne !lurk !discord	319392110297	511	en	1785154038
24/05/2026 03:00:56	BLOU	🔴 LIVE 🔴ZIAS & B.LOU ‼️- HOOD RESEARCH DEPT.!!, STORY TIMES, LIVE REACTIONS	317204418264	511	en	509658
